image,r,g,b
02_8090.PNG,0.28059174143853743,0.47732547389127755,0.2420827846701849
02_8091.PNG,0.273636807590779,0.4805024296079897,0.24586076280123123
02_8092.PNG,0.2743219429683559,0.48050233088950817,0.2451757261421358
02_8093.PNG,0.27229706583607577,0.4794419955834753,0.24826093858044881
02_8094.PNG,0.279102394699009,0.47972860687635777,0.2411689984246332
02_8095.PNG,0.2798882945829449,0.48050361467745956,0.23960809073959555
02_8096.PNG,0.27261737357726384,0.48052981649142085,0.24685280993131523
02_8098.PNG,0.2824210008056575,0.47881419150777316,0.2387648076865694
02_8099.PNG,0.27374996855702677,0.47891729394328764,0.24733273749968557
02_8100.PNG,0.27066469704379204,0.4767225542934316,0.25261274866277644
02_8103.PNG,0.2732132256292701,0.4826500998538917,0.2441366745168381
02_8110.PNG,0.3578598709794512,0.4887603949647626,0.15337973405578623
02_8114.PNG,0.3537563449761626,0.49418844394354816,0.15205521108028933
02_8117.PNG,0.28322696846900286,0.48539881186410266,0.23137421966689448
02_8118.PNG,0.2782637968995268,0.48856998765640697,0.23316621544406624
02_8120.PNG,0.29484805237595774,0.4890592970531554,0.216092650570887
02_8121.PNG,0.2760024093036186,0.48060179638736833,0.24339579430901304
02_8122.PNG,0.2754890584626207,0.48181774959403034,0.2426931919433491
02_8125.PNG,0.4568147935649727,0.43242719655631556,0.11075800987871176
02_8131.PNG,0.3680768300180245,0.48010587259402526,0.1518172973879503
02_8134.PNG,0.2414821807909196,0.5268985594483129,0.23161925976076755
02_8135.PNG,0.2315914566804496,0.5289935644772679,0.23941497884228258
02_8136.PNG,0.22907276093204196,0.523439164432914,0.24748807463504394
02_8143.PNG,0.2882213708926066,0.4891513990290668,0.2226272300783265
02_8144.PNG,0.2905133263358676,0.4916675049312298,0.21781916873290252
02_8147.PNG,0.302013959090714,0.49389958696213987,0.20408645394714614
02_8155.PNG,0.26663248285402746,0.4764866295946707,0.2568808875513019
02_8156.PNG,0.2596574250607054,0.47772723425552277,0.2626153406837718
02_8158.PNG,0.4680652500174552,0.42720829223004386,0.10472645775250093
02_8159.PNG,0.45885466244262746,0.4296298265998683,0.11151551095750424
02_8163.PNG,0.3360496604112673,0.4996472411241489,0.1643030984645838
02_8171.PNG,0.24582971260366449,0.5029160901407457,0.25125419725558973
02_8173.PNG,0.29123882932173717,0.49482517958016825,0.21393599109809466
02_8174.PNG,0.2951792300060858,0.4898227647336515,0.21499800526026278
02_8191.PNG,0.27176204970833967,0.49312316269400114,0.23511478759765914
02_8195.PNG,0.2644465948993284,0.48712469718293144,0.2484287079177402
02_8196.PNG,0.2787529649834206,0.49157481187650276,0.22967222314007665
02_8197.PNG,0.2754949731914468,0.48846699040115404,0.2360380364073993
02_8204.PNG,0.2788883359440109,0.49099114343830275,0.23012052061768648
02_8205.PNG,0.2736360950520046,0.4848395544185483,0.2415243505294469
02_8207.PNG,0.17108242157644,0.4541184567860025,0.37479912163755763
02_8209.PNG,0.1563383692228788,0.4482675285556294,0.3953941022214918
02_8215.PNG,0.17038199365906798,0.4572480590293924,0.3723699473115395
02_8218.PNG,0.15645996239819482,0.44744959515653876,0.39609044244526637
02_8219.PNG,0.15624542439638636,0.44857540106690874,0.39517917453670487
02_8220.PNG,0.15651115639537277,0.4477008588571899,0.3957879847474373
02_8221.PNG,0.15572924282608935,0.4494442299548664,0.3948265272190443
02_8223.PNG,0.1606312376716613,0.44994894931816604,0.38941981301017276
02_8224.PNG,0.16062049215990087,0.4498516746688226,0.3895278331712766
02_8227.PNG,0.1552272664138131,0.4471417790941926,0.39763095449199426
02_8228.PNG,0.1575557349083892,0.4480835826994067,0.3943606823922042
02_8231.PNG,0.15554930167746217,0.44955311434462986,0.39489758397790786
02_8233.PNG,0.16542914266262637,0.4541517102721643,0.3804191470652093
02_8234.PNG,0.16078130710852864,0.451481334825162,0.38773735806630927
02_8236.PNG,0.16127978018652775,0.45174289697916453,0.3869773228343077
02_8241.PNG,0.15644238162711632,0.4472300068187423,0.39632761155414126
02_8244.PNG,0.1584717603682762,0.4492093330482666,0.3923189065834572
02_8245.PNG,0.15805317955779663,0.448971674867137,0.3929751455750664
02_8248.PNG,0.1612929070503622,0.4505965806110233,0.38811051233861454
02_8250.PNG,0.16556996794870077,0.45067964943522926,0.3837503826160701
02_8253.PNG,0.15913726531098543,0.4506000155965231,0.3902627190924915
02_8259.PNG,0.1647752368517801,0.4522780668794335,0.38294669626878647
02_8260.PNG,0.15474092011540197,0.44961764756248906,0.39564143232210885
02_8263.PNG,0.1560905357083862,0.448915956179405,0.3949935081122088
02_8267.PNG,0.16062750281870844,0.4510305546655155,0.3883419425157761
02_8268.PNG,0.15455825864787878,0.44724976628973523,0.39819197506238596
02_8272.PNG,0.1625205639193727,0.45089471252427926,0.38658472355634804
02_8273.PNG,0.1789505227933539,0.45361277053207727,0.36743670667456885
02_8274.PNG,0.17533717632718449,0.454391795849846,0.3702710278229696
02_8277.PNG,0.15945943379225583,0.449649241385764,0.39089132482198
02_8278.PNG,0.1608434790935673,0.45070134565936226,0.3884551752470704
02_8280.PNG,0.16276968763711896,0.45133842844330063,0.3858918839195803
02_8281.PNG,0.16032878270515274,0.4494318769731268,0.39023934032172053
02_8285.PNG,0.1594490921166168,0.44893893568825255,0.39161197219513066
02_8289.PNG,0.3585423394231038,0.4749058905128076,0.16655177006408853
02_8290.PNG,0.3619119630713509,0.47392400645827704,0.1641640304703721
02_8291.PNG,0.29855875499819556,0.5090737201419471,0.1923675248598574
02_8293.PNG,0.35625483216351805,0.4704039250319222,0.17334124280455981
02_8294.PNG,0.361915217785261,0.4722779359324826,0.16580684628225645
02_8295.PNG,0.3627539157688448,0.4734458186796141,0.16380026555154104
02_8296.PNG,0.1645493258033608,0.45388262944596985,0.38156804475066947
02_8297.PNG,0.17100973228298852,0.45628395584807285,0.37270631186893866
02_8298.PNG,0.16824704052021608,0.4513040349364873,0.38044892454329654
02_8302.PNG,0.15671560524627084,0.4496064939612563,0.3936779007924729
02_8304.PNG,0.1567953311429985,0.4507878835106313,0.3924167853463702
02_8309.PNG,0.1624956345146834,0.4497747603794379,0.3877296051058787
02_8310.PNG,0.16486166137830086,0.45334328955863723,0.3817950490630619
02_8316.PNG,0.15857364322327225,0.45004347658584465,0.3913828801908831
02_8317.PNG,0.16072014907116428,0.4502643191455957,0.38901553178324
02_8318.PNG,0.16147318024340604,0.451384129785919,0.38714268997067497
02_8319.PNG,0.1623747631705324,0.4506519035405658,0.3869733332889017
02_8320.PNG,0.16008667197101473,0.4515049742504918,0.3884083537784935
02_8321.PNG,0.16171743258694313,0.4504352159806827,0.38784735143237425
02_8322.PNG,0.16163899319408587,0.4500187749354611,0.3883422318704529
02_8323.PNG,0.16205701175964976,0.4497418228089173,0.3882011654314329
02_8329.PNG,0.2567915025967698,0.4808119749390293,0.26239652246420087
02_8330.PNG,0.2566724311596323,0.4825855352936648,0.260742033546703
02_8331.PNG,0.2517694217911505,0.48132362771961423,0.26690695048923535
02_8333.PNG,0.24929386444566004,0.479482407161216,0.27122372839312403
02_8336.PNG,0.24960131170941138,0.4800412042547439,0.27035748403584486
02_8337.PNG,0.24619322388951867,0.48058224037609765,0.2732245357343838
02_8344.PNG,0.3726780081178512,0.4804016768965524,0.1469203149855965
02_8350.PNG,0.4183922375903534,0.43589554564745536,0.1457122167621913
02_8352.PNG,0.373539554977921,0.460909411602126,0.16555103341995295
02_8357.PNG,0.16542024168294234,0.4487317104449108,0.3858480478721468
02_8358.PNG,0.3621365796032017,0.4469834426918851,0.1908799777049132
02_8359.PNG,0.18238650603550008,0.45080246086169984,0.3668110331028001
02_8360.PNG,0.3353630866337914,0.48415452718869256,0.18048238617751605
02_8362.PNG,0.38179918606522567,0.4800473891179456,0.1381534248168287
02_8365.PNG,0.4239777653762262,0.4377987602233481,0.13822347440042562
02_8366.PNG,0.4418217565447528,0.4354991333150651,0.12267911014018208
02_8368.PNG,0.36787792796563756,0.47490121481938036,0.15722085721498205
02_8370.PNG,0.32484336759575133,0.47612227686344905,0.19903435554079962
02_8373.PNG,0.20378012757282135,0.4729407305914079,0.3232791418357709
02_8374.PNG,0.20766441403081762,0.476135552806141,0.31620003316304135
02_8383.PNG,0.35614153207426974,0.4728559582191518,0.17100250970657851
02_8384.PNG,0.3521246261465637,0.47754101228536844,0.17033436156806786
02_8388.PNG,0.33735812478725374,0.4779218316489524,0.18472004356379385
02_8391.PNG,0.2575892575227949,0.48982009747658917,0.25259064500061584
02_8393.PNG,0.26999421642124233,0.48074590306941806,0.24925988050933956
02_8394.PNG,0.2804789190652625,0.4974217369747188,0.22209934396001868
02_8395.PNG,0.28063064553945893,0.5035532636318302,0.21581609082871106
02_8396.PNG,0.1688273415785269,0.45259122847894984,0.3785814299425232
02_8399.PNG,0.16579209248465343,0.4517383076986136,0.38246959981673306
02_8400.PNG,0.16821576495397286,0.4522840198414844,0.3795002152045427
02_8403.PNG,0.15927497120365894,0.4478018103205954,0.3929232184757457
02_8404.PNG,0.15919493923965608,0.44757736693411304,0.39322769382623096
02_8405.PNG,0.15524475524475523,0.4440624067145998,0.400692838040645
02_8406.PNG,0.15706821426238837,0.44726539869900855,0.3956663870386031
02_8408.PNG,0.15412524698328997,0.447469986380578,0.39840476663613206
02_8409.PNG,0.15781881263491832,0.4453902616356182,0.39679092572946356
02_8410.PNG,0.14642227632655838,0.440233285436565,0.41334443823687667
02_8411.PNG,0.14496783950412223,0.4375412183139743,0.4174909421819035
02_8412.PNG,0.1448730594686119,0.43755195259049257,0.41757498794089565
02_8414.PNG,0.14946799935028351,0.4381407723051711,0.41239122834454534
02_8428.PNG,0.38299109052385866,0.4626219789183293,0.15438693055781214
02_8432.PNG,0.22053019604776752,0.49188552348669207,0.28758428046554035
02_8441.PNG,0.36734405972036815,0.4731119275808584,0.15954401269877333
02_8443.PNG,0.47448560222825537,0.42781557769242073,0.09769882007932383
02_8455.PNG,0.17852538445767951,0.45641665971258527,0.36505795582973527
02_8456.PNG,0.18068508670583658,0.45999801703902043,0.3593168962551429
02_8459.PNG,0.18640569536161183,0.45893509429472307,0.3546592103436651
02_8460.PNG,0.1883980607647091,0.4599721785846053,0.3516297606506856
02_8461.PNG,0.18893615139072165,0.4616344983340543,0.3494293502752241
02_8463.PNG,0.18832010563742982,0.4623957855172641,0.34928410884530603
02_8464.PNG,0.18329591964239328,0.4607563001445511,0.35594778021305556
02_8465.PNG,0.18356594710981064,0.4572323745376249,0.35920167835256445
02_8466.PNG,0.18179981983219348,0.45777650304790607,0.3604236771199004
02_8467.PNG,0.18042497495484772,0.45964504829770836,0.3599299767474439
02_8468.PNG,0.17978231076978857,0.45948979317971267,0.36072789605049876
02_8470.PNG,0.17944888011248983,0.45983724983658536,0.3607138700509249
02_8471.PNG,0.18368641762436072,0.45724108779536454,0.3590724945802747
02_8472.PNG,0.18113060916201723,0.458244994687256,0.36062439615072683
02_8473.PNG,0.18116046039293737,0.45913742747974723,0.3597021121273154
02_8474.PNG,0.1804643107360216,0.46038032288842257,0.3591553663755558
02_8475.PNG,0.18240955853389226,0.4602515414903558,0.35733889997575197
02_8476.PNG,0.18262250761046053,0.4568192242265198,0.3605582681630196
02_8478.PNG,0.18180265212670396,0.4583962399193599,0.35980110795393616
02_8480.PNG,0.18086826386867802,0.45939972885719954,0.3597320072741224
02_8481.PNG,0.18045146034497458,0.45638246287889483,0.36316607677613044
02_8482.PNG,0.18245798079597336,0.45779589638970025,0.3597461228143264
02_8483.PNG,0.17891106019024539,0.4588405034666722,0.36224843634308246
02_8484.PNG,0.17902312000254678,0.45930390845659463,0.3616729715408587
02_8487.PNG,0.1763714665211862,0.4549144263704579,0.36871410710835595
02_8489.PNG,0.17593607648960521,0.45601789178009766,0.36804603173029715
02_8490.PNG,0.17345281925474237,0.45637383715936186,0.37017334358589576
02_8491.PNG,0.1744154041784494,0.4572816932067447,0.36830290261480597
02_8492.PNG,0.17611566897670022,0.4547404590467734,0.3691438719765265
02_8493.PNG,0.18097274772585026,0.46022858538224903,0.3587986668919007
02_8495.PNG,0.18149786314125865,0.4591987171524738,0.35930341970626756
02_8497.PNG,0.18103894974627277,0.4606243336866593,0.35833671656706795
02_8499.PNG,0.1804571533556598,0.459764134270326,0.3597787123740142
02_8504.PNG,0.17964755035848784,0.45991893866908484,0.3604335109724273
02_8506.PNG,0.1815476876752738,0.46035550582554463,0.3580968064991817
02_8507.PNG,0.18592461071132266,0.46175904641783966,0.35231634287083774
02_8509.PNG,0.1774309375594862,0.45823202265039514,0.36433703979011856
02_8511.PNG,0.17851729688470194,0.4565417304399068,0.3649409726753913
02_8512.PNG,0.17683467062919195,0.4568235514132574,0.36634177795755063
02_8513.PNG,0.17696649793654637,0.45767599337573595,0.3653575086877176
02_8515.PNG,0.17485676070063777,0.4560604017639386,0.3690828375354236
02_8517.PNG,0.17078274497807788,0.4548581456914836,0.37435910933043853
02_8518.PNG,0.17072297911424214,0.4545657529981708,0.374711267887587
02_8519.PNG,0.17252822730496975,0.4535514594556177,0.37392031323941266
02_8520.PNG,0.17288099193390477,0.4537579198228402,0.37336108824325503
02_8521.PNG,0.16916876311065304,0.45274939547470616,0.37808184141464074
02_8522.PNG,0.16641276915307304,0.4536697361917241,0.37991749465520286
02_8526.PNG,0.17122281281483798,0.45229040263157716,0.3764867845535849
02_8527.PNG,0.1750125251194932,0.4539596658174121,0.3710278090630946
02_8528.PNG,0.1728688013293269,0.4535611837389854,0.3735700149316876
02_8530.PNG,0.16757038604323463,0.4493864720039473,0.3830431419528182
02_8531.PNG,0.16593374053195603,0.451298528063653,0.382767731404391
02_8532.PNG,0.16534004685590908,0.4499951183390943,0.3846648348049968
02_8533.PNG,0.16275678056869017,0.4494064429027254,0.3878367765285844
02_8538.PNG,0.163341177342173,0.4504718705841562,0.3861869520736708
02_8540.PNG,0.17216105843373294,0.45415827845163464,0.37368066311463244
02_8542.PNG,0.17843268306615945,0.45430056978048555,0.367266747153355
02_8544.PNG,0.17996561020729943,0.45490645042167593,0.3651279393710246
02_8545.PNG,0.17861884286168336,0.4554313847982357,0.36594977234008097
02_8546.PNG,0.17834314067631604,0.45621179856671373,0.3654450607569702
02_8547.PNG,0.18293118462206054,0.45709875001346867,0.35997006536447085
02_8548.PNG,0.1826345516562933,0.4571007617301844,0.36026468661352246
02_8549.PNG,0.18128336746140913,0.4581447822830619,0.3605718502555289
02_8550.PNG,0.1842944309062911,0.4590347131494115,0.3566708559442974
02_8551.PNG,0.1819585963213552,0.4586115971771793,0.35942980650146544
02_8552.PNG,0.18198816298868123,0.4579143066985215,0.36009753031279723
02_8554.PNG,0.17921992165682163,0.45611453220431697,0.36466554613886126
02_8557.PNG,0.16795619869647946,0.45180904290475665,0.38023475839876386
02_8558.PNG,0.16588070804186278,0.45057565640088504,0.38354363555725224
02_8559.PNG,0.16196081272231352,0.4477562339827874,0.3902829532948991
02_8560.PNG,0.16150208167041036,0.4477729678650664,0.39072495046452327
02_8561.PNG,0.16088450542844526,0.44922735500413563,0.3898881395674192
02_8564.PNG,0.16471522357426005,0.45042794742164133,0.3848568290040986
02_8568.PNG,0.1698312254749245,0.451655628559527,0.37851314596554847
02_8569.PNG,0.3036959735605306,0.47929817113823064,0.21700585530123886
02_8572.PNG,0.3205821155871762,0.48143806293508407,0.19797982147773963
02_8573.PNG,0.32110218638068183,0.47871656499555726,0.20018124862376083
02_8574.PNG,0.33951342575804316,0.4764753998980313,0.18401117434392564
02_8577.PNG,0.3926364816188941,0.45833351189041843,0.1490300064906874
02_8579.PNG,0.3721262462667248,0.4652820060417947,0.1625917476914806
02_8581.PNG,0.3604544161070849,0.4695290419765546,0.17001654191636045
02_8582.PNG,0.36945684260286576,0.4612307006826215,0.1693124567145127
02_8583.PNG,0.37478865055016464,0.466002678446834,0.1592086710030013
02_8584.PNG,0.3672445759170862,0.468016730738071,0.16473869334484276
02_8585.PNG,0.35618619150358694,0.47021850287269984,0.17359530562371323
02_8587.PNG,0.29509724614459504,0.48515581828179005,0.2197469355736149
02_8589.PNG,0.28572214653221756,0.4904950502988351,0.22378280316894722
02_8590.PNG,0.291124751208824,0.4835371222245803,0.22533812656659571
02_8592.PNG,0.3122189909662076,0.4823374436691582,0.20544356536463415
02_8593.PNG,0.1748887967215485,0.45237141704749106,0.3727397862309603
02_8596.PNG,0.2993714963813672,0.48289214434708044,0.21773635927155244
02_8597.PNG,0.1656340673799055,0.4493328536024082,0.38503307901768635
02_8599.PNG,0.31864191697562866,0.4707378930494995,0.21062018997487184
02_8601.PNG,0.15809694574589453,0.44603985428963483,0.3958631999644706
02_8602.PNG,0.1564969120994865,0.44539549480533785,0.39810759309517574
02_8608.PNG,0.13346455763209839,0.4337496039656567,0.432785838402245
02_8612.PNG,0.13542329728480101,0.43084364250309354,0.4337330602121054
02_8613.PNG,0.14037107168418766,0.4314664857301105,0.4281624425857019
02_8614.PNG,0.13494514144810432,0.4282324327324656,0.4368224258194302
02_8615.PNG,0.2877176666984328,0.43838717385497444,0.27389515944659265
02_8617.PNG,0.2672305355799281,0.4841168039264196,0.24865266049365242
02_8618.PNG,0.2677342378984879,0.4891377569146703,0.24312800518684172
02_8621.PNG,0.26403098480577913,0.48962268736673414,0.24634632782748686
02_8622.PNG,0.26248059844354027,0.4858998956693958,0.251619505887064
02_8625.PNG,0.2096536844506168,0.4474235987480711,0.34292271680131214
02_8626.PNG,0.15906064048803595,0.442601417416229,0.398337942095735
02_8628.PNG,0.14791143692747247,0.44411017685127446,0.40797838622125304
02_8629.PNG,0.14716551474986525,0.44279267274310186,0.4100418125070329
02_8630.PNG,0.15107404377560377,0.44591445573510313,0.403011500489293
02_8631.PNG,0.15946077863961305,0.44393730923032976,0.3966019121300573
02_8635.PNG,0.18595466259183183,0.4466918242089178,0.36735351319925036
02_8636.PNG,0.15595801381915256,0.44237242699678775,0.4016695591840596
02_8637.PNG,0.15506525603421345,0.442090072955168,0.40284467101061844
02_8638.PNG,0.16582372224284378,0.44708280267039013,0.387093475086766
02_8639.PNG,0.17844732788028317,0.4462590259788392,0.3752936461408776
02_8640.PNG,0.15311360260590853,0.44103659633957876,0.4058498010545127
02_8641.PNG,0.15570367198928922,0.4426823661975363,0.40161396181317444
02_8646.PNG,0.16636011350194652,0.44020712807392864,0.3934327584241249
02_8647.PNG,0.16777695210111854,0.4358914997572553,0.3963315481416262
02_8648.PNG,0.15167325499196213,0.4405535824445473,0.4077731625634906
02_8649.PNG,0.1661019492681233,0.439244450787196,0.39465359994468074
02_8651.PNG,0.1683733741419688,0.44055915558814146,0.39106747026988975
02_8653.PNG,0.1560991096356944,0.4395143158539634,0.40438657451034205
02_8655.PNG,0.16861037273102675,0.44086915542801913,0.3905204718409542
02_8656.PNG,0.18324174304575414,0.43951925538615677,0.37723900156808904
02_8657.PNG,0.2045342395067912,0.44672276826791096,0.34874299222529787
02_8659.PNG,0.30421118267815367,0.43580720448520777,0.2599816128366386
02_8663.PNG,0.3665952993203466,0.4481862183953645,0.18521848228428886
02_8678.PNG,0.30635852054928353,0.4720040205200474,0.22163745893066894
02_8680.PNG,0.3683212559066177,0.47825541547381206,0.15342332861957028
