image,r1,g1,b1,r2,g2,b2
03_9367.PNG,0.1597765760769431,0.4523511449419512,0.3878722789811056,0.19805269975756812,0.4651525675393832,0.33679473270304866
03_9368.PNG,0.1697815215343224,0.456033718520166,0.3741847599455117,0.20781784817045412,0.4694609836797379,0.32272116814980806
03_9369.PNG,0.17261811679787326,0.4579610783494718,0.3694208048526549,0.22241315863845681,0.47355039012827915,0.30403645123326395
03_9370.PNG,0.18341720896372227,0.4566619666707376,0.35992082436554024,0.23531797972804863,0.47759159698408743,0.2870904232878638
03_9372.PNG,0.1743792379644229,0.45621912042724383,0.3694016416083334,0.2328596668845714,0.47959381064359596,0.2875465224718326
03_9374.PNG,0.1841705132518468,0.46091274235785773,0.3549167443902955,0.23720532898425328,0.48674304781010375,0.2760516232056429
03_9376.PNG,0.20765273221745592,0.4709757719220247,0.32137149586051933,0.16238147124097943,0.45397256888669224,0.3836459598723283
03_9379.PNG,0.17694008688899804,0.4605842030889869,0.3624757100220152,0.19149647997669247,0.4647189175745881,0.34378460244871933
03_9380.PNG,0.22934903242199275,0.47282237350525363,0.2978285940727537,0.17697174972634816,0.4573241090600991,0.3657041412135527
03_9387.PNG,0.20632311511824167,0.46932272324262914,0.3243541616391293,0.1874883944245891,0.46324611365806995,0.3492654919173409
03_9390.PNG,0.18618382303243314,0.4599600120832753,0.3538561648842916,0.2545936584164059,0.476367066125883,0.2690392754577111
03_9393.PNG,0.21960212392288966,0.46973087097564586,0.3106670051014644,0.1890736775980103,0.45957635701648675,0.35134996538550295
03_9395.PNG,0.1886803545926198,0.4609382744407961,0.35038137096658417,0.22637180549359506,0.46401182358100335,0.30961637092540156
03_9402.PNG,0.19551875264669716,0.4624386859116628,0.34204256144163997,0.24349361962496424,0.48502934370251155,0.27147703667252415
03_9405.PNG,0.20273696115947162,0.4612963167127225,0.3359667221278059,0.30780445587366434,0.480138052945591,0.2120574911807446
03_9406.PNG,0.19553911206857524,0.45890039039377667,0.34556049753764817,0.30705387504729176,0.4769391406011425,0.21600698435156568
03_9407.PNG,0.19420041224442766,0.45840364106569026,0.3473959466898821,0.3099845063458052,0.4731258722048239,0.2168896214493709
03_9408.PNG,0.1910858606065456,0.4592722592405228,0.34964188015293163,0.32562137729595564,0.4698374102679224,0.20454121243612186
03_9410.PNG,0.23345606635699348,0.47055444485625986,0.29598948878674664,0.19870445125125938,0.4618942329147819,0.33940131583395877
03_9415.PNG,0.3538245613893199,0.4643024997596453,0.18187293885103478,0.20054207925850195,0.46011717184977574,0.3393407488917222
04_9512.PNG,0.2173370888128409,0.4708215974598723,0.3118413137272869,0.24671639798513273,0.4785016785134005,0.2747819235014669
04_9525.PNG,0.17618997980827514,0.46128671091086687,0.3625233092808581,0.227893864600105,0.480257912731948,0.291848222667947
04_9528.PNG,0.171242501309777,0.4494946515993158,0.37926284709090724,0.21378057715453133,0.47279786722199224,0.31342155562347634
04_9531.PNG,0.21265146274412677,0.4749281414908043,0.3124203957650689,0.16891537706303292,0.44959559531202903,0.38148902762493814
04_9533.PNG,0.17233429291241237,0.45629332930813277,0.3713723777794549,0.21791359880187555,0.4796258246499378,0.30246057654818664
04_9534.PNG,0.18972947808177595,0.46178416780444775,0.3484863541137763,0.20777104954393716,0.4699151685549715,0.3223137819010914
04_9535.PNG,0.163183443130597,0.45543167661019385,0.38138488025920925,0.20872205900607274,0.4736685133076271,0.31760942768630024
04_9536.PNG,0.21086980456153118,0.47815507193067036,0.31097512350779855,0.17824832886842354,0.4571148572064378,0.3646368139251387
04_9540.PNG,0.16417607146218544,0.4503242836241048,0.38549964491370975,0.20897563236993985,0.4724611587628684,0.31856320886719175
04_9541.PNG,0.17550256397910297,0.4524881431013313,0.37200929291956564,0.20621378363642634,0.47373394373127287,0.3200522726323006
04_9542.PNG,0.17157074240801773,0.4527560897002713,0.3756731678917109,0.21146086451801901,0.4730245017451712,0.3155146337368098
04_9543.PNG,0.17575326434350755,0.45602344149132085,0.36822329416517163,0.21179081050625664,0.4738394785670991,0.3143697109266443
04_9544.PNG,0.18557474207946148,0.4581639915656159,0.35626126635492256,0.2085417021011093,0.4730645529362796,0.31839374496261114
04_9545.PNG,0.17348620432843234,0.44969098439557537,0.3768228112759922,0.2088823155421933,0.475241328031552,0.31587635642625456
04_9546.PNG,0.250743889993537,0.4691803176439845,0.2800757923624785,0.21115746480190697,0.47433113809359156,0.3145113971045016
04_9549.PNG,0.17766776263005368,0.45686273031654423,0.36546950705340214,0.21043082062667828,0.47257513575709803,0.31699404361622374
04_9551.PNG,0.17565599450708058,0.45645703437804264,0.36788697111487667,0.2039635290626714,0.46763002126085473,0.3284064496764739
04_9557.PNG,0.17242918795575174,0.45086561833424277,0.3767051937100055,0.20741332298556278,0.4721617419890982,0.32042493502533903
04_9559.PNG,0.17542118794808262,0.450519639902752,0.3740591721491654,0.20619119446151107,0.47309167460402596,0.32071713093446286
04_9564.PNG,0.16949211351906202,0.45130477526059365,0.37920311122034434,0.20400526269456892,0.4728691003397208,0.3231256369657103
04_9566.PNG,0.21183219704449543,0.46237116235324777,0.3257966406022568,0.1678476951988796,0.4553747770609147,0.3767775277402056
04_9572.PNG,0.15308858595007876,0.4495132967400693,0.39739811730985203,0.19830724566676922,0.47301717662117304,0.3286755777120578
04_9573.PNG,0.1587731046557513,0.44869043705140166,0.392536458292847,0.18152016529801956,0.45920829297834387,0.35927154172363657
04_9577.PNG,0.1655454298634581,0.4566723110089651,0.37778225912757685,0.14208763640623842,0.4434819640185764,0.414430399575185
04_9581.PNG,0.18762262172993552,0.45920738284430235,0.353169995425762,0.21183685423991885,0.47271469266576194,0.31544845309431924
04_9584.PNG,0.15953995985985206,0.4506930585373038,0.38976698160284423,0.20399056404872712,0.4753321272000065,0.3206773087512664
04_9587.PNG,0.1724578069131564,0.4562278253922841,0.3713143676945595,0.2126169835087482,0.47673359313560726,0.31064942335564455
04_9589.PNG,0.18054762467564545,0.4589301412685217,0.3605222340558328,0.2122797844077031,0.4748272772479295,0.31289293834436743
04_9591.PNG,0.1700899515996469,0.45197634775197104,0.3779337006483821,0.21186228009199556,0.4759673209357087,0.3121703989722957
04_9593.PNG,0.20514418742542762,0.46335960224828865,0.33149621032628374,0.2155243568544363,0.47586777841138117,0.30860786473418267
04_9594.PNG,0.1846576320707359,0.4580173480367079,0.3573250198925562,0.21315479921669017,0.4729296031948496,0.31391559758846027
04_9596.PNG,0.1467937281383288,0.44499171894283834,0.40821455291883285,0.18784409868551072,0.4653129723695526,0.34684292894493673
04_9597.PNG,0.14789964802605657,0.4447917487501423,0.40730860322380114,0.19401700554110826,0.47040418341859563,0.3355788110402961
04_9608.PNG,0.17463970904385387,0.4526177057741459,0.37274258518200026,0.20376953808318415,0.47483156603074644,0.32139889588606946
04_9610.PNG,0.18161124378038238,0.46232563798545223,0.35606311823416537,0.19841604593170864,0.47466128000727215,0.3269226740610192
04_9614.PNG,0.18263233816879354,0.46641657901056266,0.3509510828206438,0.202117038983602,0.47741227934522484,0.3204706816711732
04_9615.PNG,0.19763543777852113,0.4708225325215335,0.33154202969994545,0.17227473115622113,0.46419229669000245,0.36353297215377633
04_9620.PNG,0.17510326629920472,0.46103954301861827,0.36385719068217703,0.1488829688415285,0.4459342341405398,0.4051827970179317
04_9621.PNG,0.19714527590272807,0.47046763159094507,0.3323870925063269,0.17942687659536413,0.46408871747955804,0.35648440592507774
04_9623.PNG,0.1916736339608393,0.464932035169103,0.3433943308700577,0.17626538446566098,0.4625530082037926,0.3611816073305464
04_9625.PNG,0.21965353610042113,0.47827829138011274,0.3020681725194661,0.15615739009490645,0.4473011302750233,0.3965414796300703
04_9628.PNG,0.23628483360564353,0.4692882581557614,0.294426908238595,0.2062274297406907,0.47648994319402743,0.3172826270652819
04_9634.PNG,0.1842343216355872,0.45681585704247774,0.35894982132193515,0.20669977706380388,0.47307572304470485,0.3202244998914912
04_9638.PNG,0.19273371062389624,0.47341037924186524,0.3338559101342386,0.18005933400060323,0.4599540514137969,0.3599866145855999
04_9646.PNG,0.17510800492560116,0.4543825907179599,0.3705094043564389,0.20550373911791672,0.47189675943113885,0.32259950145094446
04_9653.PNG,0.21320519625466847,0.47710589376039997,0.3096889099849317,0.1812834209100052,0.45978187467213094,0.35893470441786396
04_9658.PNG,0.1721467675127171,0.45633653323196033,0.3715166992553226,0.2237522365288054,0.4801718053584571,0.2960759581127376
04_9663.PNG,0.20992385593351653,0.46809964813417304,0.3219764959323105,0.22697365544330436,0.48127003147354425,0.29175631308315136
04_9664.PNG,0.2119590602782361,0.48105053269521003,0.3069904070265538,0.1955544244570064,0.47348962698323477,0.3309559485597588
04_9666.PNG,0.21407999666021033,0.4780307069308463,0.3078892964089433,0.1989395920357897,0.4733617530183152,0.32769865494589523
04_9676.PNG,0.1725157867707411,0.4670154643409464,0.36046874888831254,0.1534339792417814,0.45126005261414837,0.39530596814407026
04_9681.PNG,0.1619709357963635,0.456956533209894,0.3810725309937425,0.17007217896838914,0.47125637382390656,0.3586714472077042
04_9683.PNG,0.2784021320815063,0.48650015135739966,0.23509771656109404,0.18255619068060083,0.46739492252286463,0.3500488867965345
04_9706.PNG,0.21026895517424535,0.47700870447087623,0.3127223403548784,0.18538977369714926,0.4635458460086343,0.3510643802942165
04_9707.PNG,0.18613432381076422,0.4617244354720545,0.35214124071718134,0.20765376361179555,0.4743203242985454,0.31802591208965897
04_9708.PNG,0.18953411882318336,0.46330468773584177,0.3471611934409749,0.21403257331272754,0.47778444507716805,0.3081829816101043
04_9712.PNG,0.19194886653464802,0.4639161446892266,0.34413498877612536,0.21066851317812885,0.47300499795693873,0.3163264888649324
04_9713.PNG,0.21434610564436513,0.47380336095525044,0.31185053340038454,0.20258061686704718,0.4628147456660799,0.334604637466873
04_9714.PNG,0.21867128781276968,0.4774825747441476,0.30384613744308275,0.1994789543009288,0.4650628806142063,0.33545816508486487
04_9718.PNG,0.1975449302526526,0.46652845182029345,0.3359266179270539,0.21555344684266844,0.4782359276909536,0.30621062546637795
04_9722.PNG,0.19972084589975583,0.46705545639194923,0.33322369770829485,0.21499689075260295,0.4775207260230249,0.30748238322437205
04_9723.PNG,0.19571595231760194,0.46540687049907453,0.3388771771833234,0.21627450846091073,0.4747043524717366,0.3090211390673526
04_9747.PNG,0.20318113785273195,0.4693514081877994,0.3274674539594686,0.21785475084065814,0.4742226932823299,0.30792255587701184
04_9809.PNG,0.2042234573522211,0.4719334747910349,0.32384306785674405,0.18360831299059446,0.4658805766575241,0.35051111035188137
04_9816.PNG,0.20082982310360983,0.4752031118499635,0.3239670650464267,0.1829881424605367,0.4675735499411517,0.3494383075983116
04_9817.PNG,0.20174270692497012,0.47505726274029325,0.3232000303347367,0.18179781701662417,0.46443323583056956,0.3537689471528062
04_9830.PNG,0.17851526255171057,0.46299559449448624,0.35848914295380313,0.20493826398049333,0.474717196170507,0.3203445398489997
04_9831.PNG,0.19551486429657788,0.4694792684454885,0.3350058672579337,0.18512927715365238,0.46182772102179753,0.35304300182455
04_9841.PNG,0.1908838929746936,0.467826320375192,0.34128978665011445,0.17720377813520596,0.45905908407963575,0.36373713778515826
04_9844.PNG,0.1959647492030717,0.4695824815105236,0.3344527692864046,0.17108332878848242,0.4579394440333198,0.3709772271781978
04_9845.PNG,0.19585738306815426,0.47135276308313423,0.33278985384871157,0.16678604184108706,0.4568861083021101,0.37632784985680284
04_9846.PNG,0.1767989729169579,0.46137707234796327,0.3618239547350788,0.19600615795195747,0.47097628467899877,0.33301755736904387
04_9854.PNG,0.17328482925988095,0.45965884126054735,0.36705632947957173,0.1896665464775785,0.4664457856099507,0.3438876679124709
04_9855.PNG,0.18096252340704624,0.4635231597526787,0.35551431684027507,0.16613147397882064,0.4586715122855072,0.37519701373567216
04_9858.PNG,0.19131849903619988,0.4670822392486992,0.34159926171510085,0.1673429941650516,0.4564403580046632,0.37621664783028513
04_9861.PNG,0.19285178789498014,0.46720020453549876,0.3399480075695211,0.17757904918062142,0.460342426111753,0.3620785247076255
04_9862.PNG,0.1902455566926535,0.46724624785915914,0.34250819544818745,0.17481612827173795,0.45877359540287627,0.36641027632538575
04_9864.PNG,0.18405772260036235,0.4636030174268226,0.35233925997281507,0.1704969076293065,0.45810842572085103,0.37139466664984244
04_9872.PNG,0.1741035533993239,0.45851781300611855,0.3673786335945576,0.16081722271356164,0.45310894266328633,0.386073834623152
04_9877.PNG,0.16394256456557704,0.45621019563248416,0.3798472398019389,0.17709344944251493,0.4608990031842964,0.3620075473731887
04_9885.PNG,0.14125610986943468,0.436212534527057,0.42253135560350835,0.1571340720233906,0.44523229663637753,0.39763363134023183
05_8785.PNG,0.2605390853718259,0.4851606239666545,0.25430029066151955,0.24656083166463139,0.4740468456547471,0.2793923226806216
05_8792.PNG,0.20677969301195154,0.4632532238464352,0.3299670831416133,0.22635682284408096,0.47992485252777695,0.2937183246281421
05_8803.PNG,0.4559911074815117,0.4466389712452879,0.09736992127320034,0.47551867129026154,0.44881465468065956,0.07566667402907885
05_8819.PNG,0.18522771781870195,0.4655445213878354,0.3492277607934626,0.16973661352611816,0.45331070517017896,0.3769526813037029
05_8823.PNG,0.1814186239241118,0.4620415601472227,0.35653981592866557,0.16500398905467406,0.4491435533904679,0.38585245755485814
05_8827.PNG,0.16596083529145533,0.4521190254592725,0.3819201392492722,0.20426357014951607,0.470507501770204,0.3252289280802798
05_8836.PNG,0.19317635149338086,0.4540501114513739,0.3527735370552452,0.1635691600432287,0.4457232810000938,0.3907075589566774
05_8842.PNG,0.39351065232542803,0.431213856499708,0.1752754911748639,0.47311591869072417,0.44058418419027456,0.08629989711900138
05_8859.PNG,0.33854406143127075,0.4715380304001557,0.1899179081685735,0.31905671958890325,0.4737171528078351,0.20722612760326162
05_9027.PNG,0.2437435085286693,0.485736111672203,0.27052037979912763,0.1782047902134165,0.4558857176334417,0.36590949215314184
05_9028.PNG,0.18417513489379178,0.45656793781285115,0.359256927293357,0.2263126712015165,0.4796342170070492,0.29405311179143423
05_9030.PNG,0.24218364080396373,0.4860801208168177,0.2717362383792187,0.17212776894260387,0.4517543224904577,0.37611790856693833
05_9031.PNG,0.2333142389250116,0.4844651023486122,0.28222065872637614,0.208528089560126,0.47760667751753866,0.3138652329223354
05_9033.PNG,0.18644296505765895,0.4560398344867354,0.3575172004556057,0.23141085503306338,0.4748851614950279,0.29370398347190874
05_9034.PNG,0.21977486969404839,0.47562174885839886,0.3046033814475527,0.1810639770143791,0.45824320871365093,0.36069281427197
05_9037.PNG,0.23993938122593658,0.4850908977504754,0.27496972102358797,0.15023512224727276,0.447256672220458,0.4025082055322691
05_9038.PNG,0.23978933602475913,0.47761586908713916,0.28259479488810174,0.20701085774539846,0.46348887805391265,0.32950026420068884
05_9057.PNG,0.26159402893397615,0.48004922539217026,0.2583567456738537,0.16813313880995429,0.4512265023010379,0.380640358889008
05_9060.PNG,0.20195580444348718,0.4633718930140867,0.33467230254242614,0.2296612729745305,0.47494763850725524,0.29539108851821416
05_9064.PNG,0.25213521090462226,0.4251855099520078,0.32267927914336986,0.18299187208871823,0.4292730728498489,0.38773505506143285
05_9067.PNG,0.4392521181556635,0.4355779063898585,0.12516997545447806,0.40280059060842266,0.45354435632998413,0.14365505306159324
05_9095.PNG,0.3426499237820509,0.4657730140610154,0.19157706215693382,0.25078789788843364,0.48168804092220413,0.2675240611893621
05_9109.PNG,0.31167895959629505,0.4688119950459309,0.21950904535777407,0.35096235982218926,0.4487532368051686,0.2002844033726421
05_9330.PNG,0.20781093202557332,0.4676801560238572,0.3245089119505694,0.19577053153338786,0.4577837683537532,0.3464457001128589
05_9382.PNG,0.20139759544689861,0.46383810727863084,0.3347642972744706,0.22808080115176863,0.47328169559612476,0.2986375032521067
05_9439.PNG,0.23441248519596844,0.48099816593816214,0.28458934886586945,0.22281171869433816,0.4751069931564627,0.30208128814919927
05_9449.PNG,0.20418580990414695,0.46644983236732585,0.3293643577285272,0.2189613174460086,0.4762057220073546,0.30483296054663683
05_9456.PNG,0.24785408564307163,0.4850748034816718,0.26707111087525653,0.19471129999907152,0.4629198240976796,0.3423688759032488
05_9460.PNG,0.18107408574110098,0.4611502076790928,0.3577757065798063,0.21297919357611,0.4743422612852856,0.3126785451386043
05_9461.PNG,0.16446504770592124,0.44968313900194623,0.38585181329213253,0.22198128558760047,0.47729520465776365,0.30072350975463585
05_9462.PNG,0.19114639005073,0.4661007053822185,0.3427529045670515,0.23118076674849958,0.48163964879153,0.2871795844599704
05_9464.PNG,0.25875193328669893,0.48584304523693855,0.2554050214763625,0.1759911763012582,0.4541760558187829,0.3698327678799589
05_9484.PNG,0.1656074606990647,0.4587248095018534,0.3756677297990818,0.15229048019849145,0.4529769846576111,0.39473253514389745
05_9490.PNG,0.17273307764577647,0.4566162205691555,0.37065070178506787,0.15630985597908284,0.4518918878957002,0.3917982561252169
05_9505.PNG,0.1686116770949576,0.4585419145737602,0.3728464083312822,0.1463807518724975,0.44783142544227234,0.40578782268523006
05_9526.PNG,0.23854860541013084,0.46154432439480847,0.29990707019506074,0.2640985400488017,0.4554839784082259,0.28041748154297236
05_9539.PNG,0.23264581169884463,0.4903303005652001,0.27702388773595515,0.2614793362405412,0.485538708169127,0.25298195559033176
05_9556.PNG,0.3279484794586862,0.43335563424331924,0.23869588629799454,0.3405930431391708,0.4577477493629638,0.2016592074978653
05_9601.PNG,0.43291160170474163,0.444944752892211,0.12214364540304731,0.40805324397870446,0.45504740378966885,0.13689935223162658
05_9659.PNG,0.2109843735859781,0.4645543902618445,0.3244612361521775,0.18518092133681963,0.4648749529358203,0.34994412572736006
05_9661.PNG,0.1843010868136608,0.45221981366264163,0.3634790995236976,0.20665982642091985,0.4685791115211075,0.32476106205797267
05_9662.PNG,0.18915871783782912,0.4528526397214127,0.3579886424407581,0.16880926246115155,0.4511323456593739,0.38005839187947454
07_0101.PNG,0.19069968082671265,0.46399003272987793,0.3453102864434094,0.2158295513434846,0.47404154833415496,0.3101289003223605
07_0102.PNG,0.19006162842151567,0.4613709489206313,0.3485674226578531,0.20431392899473694,0.4713943119637911,0.32429175904147195
07_0104.PNG,0.20962234851527825,0.4732735459522502,0.3171041055324716,0.19400034666704521,0.46449353048838515,0.3415061228445696
07_0106.PNG,0.19772272622590303,0.4666740423302883,0.33560323144380877,0.21081495532671,0.47173033010861165,0.3174547145646784
07_0116.PNG,0.21459180707564654,0.47598288313684567,0.30942530978750765,0.18224306955359973,0.45960282696327764,0.3581541034831225
07_0117.PNG,0.21174314327302066,0.47603444672805145,0.3122224099989278,0.17995536236355542,0.45595230689992367,0.36409233073652103
07_0123.PNG,0.1785565503577207,0.4575544088849942,0.3638890407572852,0.2089590622817696,0.47415256865361044,0.3168883690646199
07_0126.PNG,0.1908772708710329,0.46103973954059935,0.34808298958836775,0.208893783681778,0.4731419414316032,0.3179642748866189
07_0127.PNG,0.23130780602202738,0.4810073503840438,0.2876848435939289,0.1821809399668889,0.46149047314818287,0.35632858688492813
07_0129.PNG,0.22958542233517026,0.4817627262222099,0.28865185144261973,0.19260429767701848,0.46329560235200534,0.3441000999709762
07_0147.PNG,0.1969194843624537,0.4659657757803829,0.3371147398571633,0.22011861549514694,0.47658940537291566,0.30329197913193745
